Date,Time,Thermocouple #1[C],TC Cold Junction #1[C],Water Level[in],Probe #1 Humidity,Probe #1 Temperature[C],EC[uS/cm],Probe #1 Light Level[lux],PH,Probe #1 Moisture Level,
08/02/21,17:52:49,31.25,32.25,3.00,40.48,31.18,1.63,88.01,3.96,352.00,
08/02/21,17:53:50,31.25,32.25,3.00,39.98,31.18,1.64,87.09,3.96,353.00,
08/02/21,17:54:51,30.75,32.25,3.00,39.70,31.11,1.64,129.02,3.95,353.00,
08/02/21,17:55:52,30.75,32.19,3.00,39.46,31.15,1.64,97.23,3.96,352.00,
08/02/21,17:56:52,31.00,32.12,3.00,39.97,31.16,1.64,73.27,3.95,353.00,
08/02/21,17:57:53,31.25,32.19,3.00,40.17,31.19,1.64,65.89,3.96,352.00,
08/02/21,17:58:54,31.25,32.19,3.00,40.14,31.22,1.64,61.75,3.95,352.00,
08/02/21,17:59:55,31.25,32.25,3.00,40.09,31.28,1.64,57.14,3.96,352.00,
08/02/21,18:00:56,31.50,32.25,3.00,40.42,31.32,1.64,60.83,3.95,353.00,
08/02/21,18:01:57,31.25,32.31,3.00,40.37,31.35,1.64,58.98,3.96,353.00,
08/02/21,18:02:57,31.50,32.31,3.00,40.34,31.38,1.64,66.36,3.95,353.00,
08/02/21,18:03:58,31.50,32.38,3.00,40.27,31.43,1.63,57.60,3.95,352.00,
08/02/21,18:04:59,31.50,32.44,3.00,40.41,31.46,1.64,62.21,3.95,352.00,
08/02/21,18:06:00,31.50,32.44,3.00,40.41,31.49,1.63,57.60,3.95,353.00,
08/02/21,18:07:01,31.50,32.44,3.00,40.27,31.53,1.64,58.52,3.95,353.00,
08/02/21,18:08:02,31.50,32.44,3.00,40.47,31.58,1.63,52.07,3.96,353.00,
08/02/21,18:09:02,31.50,32.44,3.00,40.36,31.59,1.64,42.39,3.96,352.00,
08/02/21,18:10:02,31.50,32.56,3.00,40.28,31.66,1.64,49.31,3.95,352.00,
08/02/21,18:11:03,31.75,32.56,3.00,40.11,31.69,1.64,52.99,3.95,352.00,
08/02/21,18:12:04,31.75,32.62,3.00,40.28,31.74,1.64,57.14,3.96,352.00,
08/02/21,18:13:05,31.75,32.62,3.00,39.98,31.79,1.64,58.52,3.96,352.00,
08/02/21,18:14:06,31.75,32.69,3.00,39.80,31.83,1.64,54.37,3.96,352.00,
08/02/21,18:15:06,31.75,32.75,3.00,40.06,31.87,1.64,47.46,3.96,353.00,
08/02/21,18:16:07,31.75,32.69,3.00,39.46,31.90,1.64,67.74,3.96,353.00,
08/02/21,18:17:08,32.00,32.75,3.00,39.44,31.93,1.64,58.98,3.96,352.00,
08/02/21,18:18:09,32.00,32.81,3.00,39.21,31.96,1.63,77.88,3.96,352.00,
08/02/21,18:19:10,32.00,32.88,3.00,38.72,31.96,1.63,58.98,3.96,352.00,
08/02/21,18:20:10,31.75,32.88,3.00,39.00,31.93,1.63,54.37,3.96,353.00,
08/02/21,18:21:11,31.75,32.94,3.00,39.11,31.97,1.64,49.31,3.95,353.00,
08/02/21,18:22:12,32.00,32.94,3.00,39.04,31.98,1.64,55.76,3.95,352.00,
08/02/21,18:23:13,32.00,32.94,3.00,38.98,32.01,1.64,46.08,3.95,352.00,
08/02/21,18:24:13,32.00,33.00,3.00,39.26,32.04,1.64,44.70,3.95,352.00,
08/02/21,18:25:14,32.00,33.00,3.00,39.11,32.00,1.64,53.45,3.95,353.00,
08/02/21,18:26:15,32.00,33.00,3.00,39.17,32.04,1.64,62.21,3.95,352.00,
08/02/21,18:27:16,32.00,33.06,3.00,39.24,32.08,1.64,47.92,3.95,352.00,
08/02/21,18:28:17,32.00,33.06,3.00,39.32,32.07,1.64,47.46,3.95,353.00,
08/02/21,18:29:18,32.00,33.06,3.00,39.12,32.08,1.64,47.92,3.95,352.00,
08/02/21,18:30:19,32.00,33.06,3.00,39.21,32.10,1.63,48.84,3.96,352.00,
08/02/21,18:31:19,32.00,33.12,3.00,39.24,32.13,1.64,46.08,3.95,353.00,
08/02/21,18:32:20,32.00,33.12,3.00,39.12,32.13,1.64,47.00,3.95,352.00,
08/02/21,18:33:21,32.00,33.12,3.00,39.20,32.11,1.64,46.31,3.95,353.00,
08/02/21,18:34:21,32.00,33.19,3.00,39.12,32.13,1.64,46.08,3.95,353.00,
08/02/21,18:35:22,32.00,33.19,3.00,39.05,32.10,1.64,43.32,3.95,353.00,
08/02/21,18:36:23,32.00,33.19,3.00,39.03,32.07,1.64,43.78,3.95,353.00,
08/02/21,18:37:24,31.75,33.19,3.00,38.66,32.00,1.65,54.37,3.95,353.00,
08/02/21,18:38:24,32.00,33.25,3.00,38.85,31.98,1.65,46.08,3.96,353.00,
08/02/21,18:39:25,32.00,33.31,3.00,38.79,31.97,1.65,47.23,3.95,352.00,
08/02/21,18:40:25,31.75,33.25,3.00,38.80,31.91,1.65,47.00,3.95,352.00,
08/02/21,18:41:26,31.75,33.25,3.00,39.10,31.90,1.65,44.93,3.96,352.00,
08/02/21,18:42:26,31.75,33.31,3.00,39.19,31.90,1.65,42.62,3.95,353.00,
08/02/21,18:43:27,31.75,33.31,3.00,39.33,31.91,1.65,41.24,3.95,353.00,
08/02/21,18:44:27,31.75,33.31,3.00,39.13,31.91,1.65,40.09,3.96,353.00,
08/02/21,18:45:28,31.50,33.31,3.00,39.17,31.87,1.65,41.01,3.95,352.00,
08/02/21,18:46:29,31.50,33.38,3.00,39.26,31.84,1.65,43.32,3.95,353.00,
08/02/21,18:47:29,31.50,33.31,3.00,39.24,31.84,1.65,43.32,3.96,352.00,
08/02/21,18:48:30,31.75,33.38,3.00,39.09,31.84,1.65,47.46,3.96,352.00,
08/02/21,18:49:30,31.50,33.38,3.00,39.21,31.84,1.65,47.00,3.96,353.00,
08/02/21,18:50:31,31.50,33.38,3.00,39.30,31.83,1.65,39.63,3.96,352.00,
08/02/21,18:51:31,31.50,33.38,3.00,39.21,31.83,1.65,35.94,3.96,352.00,
08/02/21,18:52:32,31.75,33.44,3.00,39.32,31.80,1.65,40.32,3.96,352.00,
08/02/21,18:53:33,31.75,33.44,3.00,39.43,31.79,1.65,37.32,3.96,352.00,
08/02/21,18:54:33,31.75,33.44,3.00,39.51,31.77,1.65,38.02,3.96,353.00,
08/02/21,18:55:34,31.50,33.38,3.00,39.45,31.74,1.65,37.32,3.96,353.00,
08/02/21,18:56:35,31.75,33.38,3.00,39.48,31.73,1.65,47.92,3.95,351.00,
08/02/21,18:57:36,31.50,33.38,3.00,39.31,31.74,1.65,34.56,3.96,354.00,
08/02/21,18:58:37,31.75,33.38,3.00,39.22,31.70,1.65,34.56,3.96,352.00,
08/02/21,18:59:37,31.50,33.38,3.00,39.29,31.69,1.65,34.79,3.96,352.00,
08/02/21,19:00:37,31.50,33.38,3.00,39.06,31.67,1.65,35.02,3.95,353.00,
08/02/21,19:01:38,31.50,33.38,3.00,39.07,31.66,1.65,27.42,3.95,352.00,
08/02/21,19:02:38,31.50,33.31,3.00,39.15,31.63,1.65,13.19,3.95,353.00,
08/02/21,19:03:38,31.50,33.31,3.00,39.19,31.62,1.65,13.48,3.95,352.00,
08/02/21,19:04:39,31.50,33.25,3.00,39.09,31.59,1.65,24.42,3.96,352.00,
08/02/21,19:05:40,31.50,33.25,3.00,39.40,31.58,1.65,31.33,3.96,352.00,
08/02/21,19:06:40,31.50,33.19,3.00,39.27,31.58,1.66,31.10,3.95,352.00,
08/02/21,19:07:41,31.50,33.19,3.00,39.30,31.59,1.66,26.04,3.95,351.00,
08/02/21,19:08:41,31.00,33.19,3.00,39.34,31.54,1.65,18.26,3.96,352.00,
08/02/21,19:09:41,31.00,33.19,3.00,39.31,31.54,1.66,17.91,3.96,352.00,
08/02/21,19:10:42,31.50,33.19,3.00,39.27,31.53,1.66,14.34,3.95,351.00,
08/02/21,19:11:42,31.50,33.19,3.00,39.35,31.53,1.66,13.36,3.96,352.00,
08/02/21,19:12:43,31.50,33.19,3.00,39.38,31.52,1.66,13.88,3.96,352.00,
08/02/21,19:13:43,31.50,33.12,3.00,39.33,31.49,1.66,11.29,3.96,352.00,
08/02/21,19:14:43,31.50,33.19,3.00,39.28,31.49,1.66,6.39,3.95,353.00,
08/02/21,19:15:44,31.50,33.12,3.00,39.06,31.49,1.66,7.66,3.95,353.00,
08/02/21,19:16:44,31.25,33.12,3.00,39.23,31.45,1.66,8.81,3.95,352.00,
08/02/21,19:17:44,31.50,33.19,3.00,39.35,31.52,1.66,7.49,3.96,352.00,
08/02/21,19:18:44,31.75,33.19,3.00,39.47,31.54,1.66,6.34,3.95,352.00,
08/02/21,19:19:44,31.75,33.19,3.00,39.45,31.59,1.66,7.49,3.95,352.00,
08/02/21,19:20:44,31.75,33.25,3.00,39.51,31.63,1.66,7.78,3.95,352.00,
08/02/21,19:21:45,31.75,33.19,3.00,39.43,31.67,1.66,6.62,3.95,353.00,
08/02/21,19:22:45,32.00,33.19,3.00,39.74,31.74,1.66,5.93,3.95,351.00,
08/02/21,19:23:46,32.00,33.25,3.00,40.07,31.81,1.66,5.24,3.95,352.00,
08/02/21,19:24:46,32.00,33.25,3.00,39.59,31.86,1.66,4.95,3.95,352.00,
08/02/21,19:25:47,32.00,33.25,3.00,39.50,31.88,1.66,4.38,3.95,352.00,
08/02/21,19:26:47,32.00,33.25,3.00,39.42,31.90,1.66,4.12,3.95,352.00,
08/02/21,19:27:47,32.00,33.25,3.00,40.59,31.93,1.66,4.00,3.95,351.00,
08/02/21,19:28:48,32.00,33.19,3.00,40.23,31.94,1.66,3.86,3.95,352.00,
08/02/21,19:29:48,32.00,33.25,3.00,40.50,31.97,1.66,3.74,3.95,352.00,
08/02/21,19:30:49,32.00,33.25,3.00,40.46,31.98,1.65,3.66,3.95,352.00,
08/02/21,19:31:49,32.00,33.19,3.00,40.35,32.01,1.65,3.43,3.95,352.00,
08/02/21,19:32:49,32.25,33.25,3.00,41.07,32.04,1.65,3.43,3.95,351.00,
08/02/21,19:33:50,32.00,33.19,3.00,40.75,32.04,1.65,3.25,3.95,352.00,
08/02/21,19:34:50,32.00,33.19,3.00,40.79,32.07,1.65,3.20,3.95,352.00,
08/02/21,19:35:51,32.00,33.19,3.00,40.79,32.08,1.65,3.11,3.95,352.00,
08/02/21,19:36:51,32.25,33.25,3.00,40.30,32.08,1.65,2.97,3.95,352.00,
08/02/21,19:37:52,32.00,33.25,3.00,40.28,32.08,1.65,3.02,3.95,352.00,
08/02/21,19:38:52,32.00,33.25,3.00,40.47,32.08,1.65,2.64,3.95,352.00,
08/02/21,19:39:53,32.25,33.25,3.00,40.77,32.10,1.66,3.89,3.95,352.00,
08/02/21,19:40:53,32.00,33.31,3.00,40.30,32.07,1.66,3.11,3.95,352.00,
08/02/21,19:41:54,32.00,33.31,3.00,40.29,32.04,1.66,3.54,3.95,353.00,
08/02/21,19:42:54,32.00,33.31,3.00,39.70,32.03,1.66,3.25,3.95,352.00,
08/02/21,19:43:55,31.75,33.25,3.00,39.57,31.96,1.66,3.34,3.95,352.00,
08/02/21,19:44:55,31.75,33.25,3.00,39.57,31.94,1.66,3.37,3.95,353.00,
08/02/21,19:45:56,31.75,33.25,3.00,39.28,31.90,1.66,2.88,3.95,351.00,
08/02/21,19:46:56,31.75,33.19,3.00,39.27,31.86,1.66,3.05,3.95,352.00,
08/02/21,19:47:57,31.75,33.25,3.00,39.18,31.84,1.66,2.22,3.96,351.00,
08/02/21,19:48:58,31.75,33.25,3.00,38.88,31.77,1.66,2.74,3.96,352.00,
08/02/21,19:49:58,31.50,33.19,3.00,38.59,31.70,1.67,2.78,3.96,352.00,
08/02/21,19:50:59,31.75,33.19,3.00,39.20,31.63,1.67,2.81,3.96,352.00,
08/02/21,19:52:00,31.50,33.12,3.00,38.85,31.54,1.67,2.69,3.96,352.00,
08/02/21,19:53:00,31.50,33.12,3.00,39.07,31.50,1.67,2.09,3.96,352.00,
08/02/21,19:54:01,31.50,33.06,3.00,39.35,31.47,1.67,2.72,3.95,352.00,
08/02/21,19:55:01,31.50,33.06,3.00,39.22,31.40,1.67,2.20,3.96,352.00,
08/02/21,19:56:02,31.50,33.06,3.00,38.99,31.38,1.67,2.49,3.96,352.00,
08/02/21,19:57:03,31.25,33.00,3.00,38.91,31.32,1.68,2.25,3.95,352.00,
08/02/21,19:58:03,31.25,33.00,3.00,38.76,31.28,1.67,2.06,3.96,352.00,
08/02/21,19:59:04,31.25,33.00,3.00,38.77,31.24,1.68,2.07,3.95,352.00,
08/02/21,20:00:04,31.25,33.00,3.00,38.87,31.21,1.68,1.79,3.94,352.00,
08/02/21,20:01:05,31.25,32.94,3.00,39.00,31.16,1.68,1.94,3.96,352.00,
08/02/21,20:02:06,31.25,32.94,3.00,39.06,31.10,1.68,1.99,3.95,353.00,
08/02/21,20:03:07,31.25,32.88,3.00,39.11,31.11,1.68,2.09,3.95,352.00,
08/02/21,20:04:07,31.25,32.88,3.00,39.12,31.04,1.68,1.29,3.96,351.00,
08/02/21,20:05:07,31.00,32.81,3.00,38.87,30.97,1.68,1.29,3.95,352.00,
08/02/21,20:06:08,31.00,32.75,3.00,38.76,30.88,1.68,1.43,3.95,352.00,
08/02/21,20:07:09,31.00,32.69,3.00,39.18,30.85,1.68,1.10,3.95,352.00,
08/02/21,20:08:10,31.00,32.69,3.00,39.15,30.87,1.68,1.17,3.96,351.00,
08/02/21,20:09:10,30.75,32.69,3.00,39.12,30.84,1.68,0.98,3.95,352.00,
08/02/21,20:10:10,31.00,32.62,3.00,39.31,30.84,1.68,1.11,3.96,352.00,
08/02/21,20:11:10,31.00,32.56,3.00,39.23,30.80,1.68,0.92,3.95,353.00,
08/02/21,20:12:10,31.00,32.56,3.00,39.42,30.79,1.68,0.94,3.95,352.00,
08/02/21,20:13:10,31.00,32.56,3.00,39.43,30.76,1.68,0.85,3.95,352.00,
08/02/21,20:14:11,30.75,32.56,3.00,39.35,30.79,1.68,0.82,3.95,351.00,
08/02/21,20:15:12,30.75,32.56,3.00,39.43,30.73,1.68,0.71,3.95,352.00,
08/02/21,20:16:12,30.25,32.56,3.00,39.32,30.64,1.69,10.77,3.94,352.00,
08/02/21,20:17:12,30.50,32.50,3.00,39.34,30.62,1.68,10.48,3.95,352.00,
08/02/21,20:18:13,30.75,32.44,3.00,39.67,30.52,1.68,10.14,3.95,351.00,
08/02/21,20:19:13,30.75,32.44,3.00,39.77,30.39,1.69,10.02,3.95,352.00,
08/02/21,20:20:13,30.50,32.38,3.00,39.79,30.28,1.69,9.91,3.95,352.00,
08/02/21,20:21:14,30.50,32.38,3.00,40.10,30.21,1.69,9.79,3.95,351.00,
08/02/21,20:22:14,30.25,32.19,3.00,40.21,30.07,1.69,9.62,3.95,352.00,
08/02/21,20:23:14,30.50,32.19,3.00,40.82,30.08,1.69,9.45,3.95,351.00,
08/02/21,20:24:15,30.00,32.06,3.00,40.55,29.85,1.70,9.33,3.95,351.00,
08/02/21,20:25:15,30.00,32.00,3.00,40.58,29.71,1.70,9.22,3.94,352.00,
08/02/21,20:26:16,30.00,32.00,3.00,40.69,29.66,1.69,9.16,3.95,351.00,
08/02/21,20:27:16,30.25,31.94,3.00,40.83,29.59,1.69,9.10,3.95,352.00,
08/02/21,20:28:16,30.25,31.81,3.00,41.03,29.54,1.69,8.99,3.94,352.00,
08/02/21,20:29:16,30.00,31.81,3.00,40.96,29.52,1.70,8.99,3.94,352.00,
08/02/21,20:30:17,30.00,31.75,3.00,41.07,29.44,1.70,8.99,3.95,352.00,
08/02/21,20:31:17,30.00,31.75,3.00,41.28,29.40,1.70,8.93,3.94,352.00,
08/02/21,20:32:18,30.00,31.69,3.00,41.26,29.33,1.70,8.93,3.95,352.00,
08/02/21,20:33:18,30.00,31.62,3.00,41.48,29.39,1.70,8.87,3.95,351.00,
08/02/21,20:34:18,29.75,31.56,3.00,41.49,29.33,1.70,8.81,3.95,351.00,
08/02/21,20:35:19,30.00,31.56,3.00,41.53,29.36,1.69,8.81,3.95,352.00,
08/02/21,20:36:19,29.75,31.50,3.00,41.32,29.30,1.70,8.81,3.94,352.00,
08/02/21,20:37:20,29.75,31.50,3.00,41.37,29.32,1.70,8.93,3.95,351.00,
08/02/21,20:38:20,29.75,31.44,3.00,41.42,29.37,1.69,8.99,3.95,352.00,
08/02/21,20:39:20,30.00,31.44,3.00,41.24,29.40,1.70,8.99,3.95,352.00,
08/02/21,20:40:21,29.75,31.44,3.00,41.11,29.37,1.70,9.04,3.94,352.00,
08/02/21,20:41:21,29.50,31.38,3.00,41.15,29.29,1.70,8.99,3.95,352.00,
08/02/21,20:42:21,29.25,31.31,3.00,41.43,29.19,1.70,8.99,3.94,352.00,
08/02/21,20:43:22,29.50,31.19,3.00,41.81,29.25,1.70,8.99,3.95,352.00,
08/02/21,20:44:22,29.25,31.19,3.00,41.64,28.95,1.70,8.99,3.94,351.00,
08/02/21,20:45:23,29.50,31.12,3.00,41.98,29.02,1.70,8.99,3.94,352.00,
08/02/21,20:46:23,29.50,31.06,3.00,42.09,29.02,1.70,8.99,3.95,352.00,
08/02/21,20:47:23,29.50,31.06,3.00,42.16,29.11,1.69,8.99,3.94,351.00,
08/02/21,20:48:24,29.50,31.06,3.00,42.18,29.05,1.70,8.99,3.94,351.00,
08/02/21,20:49:24,29.25,31.06,3.00,42.09,29.02,1.70,8.99,3.94,352.00,
08/02/21,20:50:24,29.25,31.00,3.00,42.46,28.95,1.70,8.99,3.94,352.00,
08/02/21,20:51:24,29.25,31.00,3.00,42.46,28.89,1.70,8.87,3.94,352.00,
08/02/21,20:52:25,29.00,31.00,3.00,42.54,28.64,1.70,8.81,3.94,352.00,
08/02/21,20:53:25,29.00,30.88,3.00,42.84,28.54,1.71,8.93,3.94,352.00,
08/02/21,20:54:25,29.00,30.88,3.00,42.98,28.56,1.70,8.99,3.95,352.00,
08/02/21,20:55:25,29.00,30.81,3.00,43.03,28.53,1.70,8.99,3.95,351.00,
08/02/21,20:56:25,28.75,30.81,3.00,42.98,28.57,1.70,8.99,3.95,352.00,
08/02/21,20:57:26,29.00,30.75,3.00,42.99,28.59,1.70,8.93,3.95,352.00,
08/02/21,20:58:26,29.00,30.75,3.00,43.08,28.50,1.70,9.04,3.95,351.00,
08/02/21,20:59:27,29.00,30.69,3.00,43.17,28.39,1.70,8.76,3.94,352.00,
08/02/21,21:00:27,29.00,30.69,3.00,43.58,28.49,1.70,8.70,3.95,352.00,
08/02/21,21:01:27,28.75,30.69,3.00,43.55,28.44,1.70,8.76,3.95,352.00,
08/02/21,21:02:27,28.75,30.62,3.00,43.95,28.53,1.70,9.50,3.94,351.00,
08/02/21,21:03:27,28.75,30.62,3.00,43.84,28.57,1.70,9.50,3.94,351.00,
08/02/21,21:04:28,28.75,30.56,3.00,43.76,28.59,1.69,9.50,3.94,352.00,
08/02/21,21:05:28,28.25,30.56,3.00,43.74,28.54,1.70,9.62,3.94,352.00,
08/02/21,21:06:28,28.75,30.44,3.00,43.82,28.59,1.70,9.56,3.93,351.00,
08/02/21,21:07:28,28.25,30.44,3.00,43.82,28.56,1.70,9.39,3.93,351.00,
08/02/21,21:08:29,28.50,30.44,3.00,43.97,28.56,1.70,9.39,3.94,352.00,
08/02/21,21:09:29,28.25,30.44,3.00,43.82,28.40,1.70,9.50,3.93,352.00,
08/02/21,21:10:29,28.50,30.38,3.00,43.69,28.40,1.70,8.12,3.94,352.00,
08/02/21,21:11:29,28.00,30.31,3.00,43.89,28.25,1.70,8.24,3.94,352.00,
08/02/21,21:12:30,28.25,30.25,3.00,43.92,28.29,1.69,8.24,3.94,352.00,
08/02/21,21:13:30,28.50,30.25,3.00,43.98,28.29,1.70,8.18,3.94,352.00,
08/02/21,21:14:31,28.50,30.19,3.00,43.93,28.33,1.69,8.24,3.94,351.00,
08/02/21,21:15:31,28.50,30.12,3.00,43.86,28.39,1.70,8.24,3.94,351.00,
08/02/21,21:16:31,28.50,30.06,3.00,43.79,28.40,1.70,8.24,3.94,352.00,
08/02/21,21:17:32,28.50,30.06,3.00,44.09,28.43,1.70,8.12,3.93,351.00,
08/02/21,21:18:32,28.25,30.00,3.00,43.93,28.42,1.70,8.12,3.93,352.00,
08/02/21,21:19:32,28.25,29.94,3.00,43.85,28.39,1.70,8.18,3.94,351.00,
08/02/21,21:20:32,28.25,29.88,3.00,44.07,28.42,1.70,8.18,3.94,352.00,
08/02/21,21:21:33,28.25,29.81,3.00,44.27,28.46,1.69,8.24,3.94,352.00,
08/02/21,21:22:33,28.00,29.88,3.00,44.35,28.44,1.69,8.24,3.93,352.00,
08/02/21,21:23:34,28.25,29.81,3.00,44.57,28.43,1.69,8.18,3.94,352.00,
08/02/21,21:24:34,28.00,29.81,3.00,44.62,28.49,1.69,8.24,3.93,351.00,
08/02/21,21:25:34,28.25,29.81,3.00,44.60,28.47,1.69,8.18,3.93,352.00,
08/02/21,21:26:34,28.00,29.75,3.00,44.56,28.44,1.70,8.29,3.94,351.00,
08/02/21,21:27:35,28.00,29.69,3.00,44.39,28.39,1.70,8.29,3.94,352.00,
08/02/21,21:28:35,28.00,29.69,3.00,44.31,28.35,1.70,8.29,3.93,352.00,
08/02/21,21:29:35,28.00,29.62,3.00,44.46,28.33,1.70,8.29,3.93,352.00,
08/02/21,21:30:36,28.00,29.62,3.00,44.80,28.30,1.69,8.12,3.93,352.00,
08/02/21,21:31:36,28.00,29.56,3.00,44.95,28.32,1.69,8.12,3.93,352.00,
08/02/21,21:32:36,27.75,29.50,3.00,44.62,28.30,1.69,8.18,3.93,353.00,
08/02/21,21:33:37,28.00,29.50,3.00,44.58,28.25,1.69,8.06,3.94,351.00,
08/02/21,21:34:37,27.75,29.50,3.00,44.62,28.22,1.69,8.12,3.94,352.00,
08/02/21,21:35:37,27.75,29.44,3.00,44.71,28.19,1.69,8.06,3.94,352.00,
08/02/21,21:36:37,27.75,29.38,3.00,44.77,28.15,1.70,8.12,3.93,352.00,
08/02/21,21:37:38,27.75,29.31,3.00,44.72,28.15,1.69,8.06,3.93,352.00,
08/02/21,21:38:38,27.75,29.31,3.00,44.67,28.09,1.70,8.06,3.93,352.00,
08/02/21,21:39:39,27.50,29.25,3.00,44.76,28.06,1.70,8.12,3.93,352.00,
08/02/21,21:40:39,27.75,29.25,3.00,44.88,28.06,1.69,7.26,3.93,351.00,
08/02/21,21:41:39,27.75,29.25,3.00,44.65,28.04,1.70,7.14,3.93,353.00,
08/02/21,21:42:39,27.75,29.25,3.00,44.56,28.05,1.70,7.03,3.93,352.00,
08/02/21,21:43:39,27.75,29.19,3.00,44.68,28.08,1.69,7.03,3.93,352.00,
08/02/21,21:44:40,27.75,29.19,3.00,44.56,28.06,1.69,7.08,3.93,352.00,
08/02/21,21:45:40,27.75,29.19,3.00,44.42,28.01,1.70,7.03,3.93,352.00,
08/02/21,21:46:40,27.75,29.12,3.00,44.64,27.98,1.70,7.03,3.93,352.00,
08/02/21,21:47:40,27.50,29.12,3.00,44.58,27.97,1.70,7.08,3.93,352.00,
08/02/21,21:48:41,27.25,29.06,3.00,44.43,27.88,1.70,7.03,3.93,353.00,
08/02/21,21:49:41,26.75,29.00,3.00,44.75,27.87,1.70,7.03,3.93,351.00,
08/02/21,21:50:42,27.25,29.00,3.00,44.73,27.89,1.69,7.08,3.93,352.00,
08/02/21,21:51:42,27.75,29.00,3.00,44.80,27.89,1.69,7.03,3.93,352.00,
08/02/21,21:52:43,27.50,28.94,3.00,44.87,27.88,1.69,7.03,3.93,352.00,
08/02/21,21:53:43,27.25,28.88,3.00,44.78,27.80,1.70,7.03,3.93,353.00,
08/02/21,21:54:43,27.50,28.81,3.00,45.00,27.78,1.70,7.08,3.93,352.00,
08/02/21,21:55:43,27.50,28.81,3.00,45.10,27.78,1.70,7.03,3.93,352.00,
08/02/21,21:56:43,27.25,28.81,3.00,45.02,27.71,1.70,7.08,3.93,352.00,
08/02/21,21:57:44,27.25,28.75,3.00,45.15,27.65,1.71,7.08,3.93,352.00,
08/02/21,21:58:44,27.25,28.69,3.00,45.27,27.64,1.70,7.03,3.93,352.00,
08/02/21,21:59:44,27.00,28.69,3.00,45.36,27.55,1.70,7.08,3.93,352.00,
08/02/21,22:00:45,27.25,28.62,3.00,45.35,27.55,1.70,7.08,3.92,351.00,
08/02/21,22:01:45,27.25,28.56,3.00,45.51,27.55,1.70,7.14,3.92,352.00,
08/02/21,22:02:45,27.00,28.56,3.00,45.54,27.55,1.70,7.14,3.93,352.00,
08/02/21,22:03:46,27.00,28.50,3.00,45.58,27.50,1.70,7.08,3.93,352.00,
08/02/21,22:04:46,27.25,28.50,3.00,45.63,27.48,1.70,7.08,3.93,352.00,
08/02/21,22:05:46,27.00,28.50,3.00,45.76,27.43,1.70,7.14,3.93,352.00,
08/02/21,22:06:46,27.00,28.50,3.00,45.79,27.43,1.70,7.08,3.93,352.00,
08/02/21,22:07:47,27.00,28.44,3.00,45.76,27.37,1.70,7.14,3.92,351.00,
08/02/21,22:08:47,27.00,28.38,3.00,45.74,27.39,1.70,7.14,3.93,351.00,
08/02/21,22:09:47,27.00,28.38,3.00,45.97,27.33,1.70,7.08,3.92,352.00,
08/02/21,22:10:48,27.00,28.38,3.00,45.93,27.37,1.70,7.14,3.93,352.00,
08/02/21,22:11:48,27.00,28.38,3.00,46.07,27.39,1.70,7.08,3.92,351.00,
08/02/21,22:12:48,27.00,28.31,3.00,45.74,27.30,1.70,7.08,3.93,352.00,
08/02/21,22:13:49,27.00,28.31,3.00,46.02,27.32,1.69,7.14,3.94,352.00,
08/02/21,22:14:49,27.25,28.38,3.00,46.19,27.36,1.69,7.14,3.93,351.00,
08/02/21,22:15:50,27.00,28.31,3.00,46.12,27.37,1.70,8.01,3.93,352.00,
08/02/21,22:16:50,27.00,28.31,3.00,46.41,27.43,1.70,8.06,3.93,353.00,
08/02/21,22:17:50,27.00,28.31,3.00,46.33,27.44,1.69,8.01,3.93,352.00,
08/02/21,22:18:51,27.00,28.31,3.00,46.17,27.43,1.69,8.12,3.93,352.00,
08/02/21,22:19:51,27.25,28.25,3.00,46.35,27.51,1.70,8.12,3.93,352.00,
08/02/21,22:20:52,27.25,28.25,3.00,46.19,27.51,1.70,8.24,3.93,352.00,
08/02/21,22:21:52,27.25,28.19,3.00,46.11,27.51,1.70,8.18,3.93,352.00,
08/02/21,22:22:52,27.25,28.19,3.00,46.13,27.50,1.70,8.18,3.93,352.00,
08/02/21,22:23:53,27.25,28.19,3.00,46.14,27.44,1.70,8.18,3.93,352.00,
08/02/21,22:24:53,27.00,28.19,3.00,46.37,27.36,1.70,8.24,3.93,353.00,
08/02/21,22:25:53,27.00,28.19,3.00,46.44,27.44,1.69,8.12,3.93,352.00,
08/02/21,22:26:54,26.75,28.12,3.00,46.21,27.37,1.69,8.18,3.93,352.00,
08/02/21,22:27:54,26.75,28.12,3.00,46.19,27.32,1.69,8.18,3.93,352.00,
08/02/21,22:28:55,26.75,28.12,3.00,46.14,27.29,1.69,8.18,3.93,352.00,
08/02/21,22:29:55,26.75,28.12,3.00,46.18,27.23,1.69,8.18,3.93,352.00,
08/02/21,22:30:55,26.75,28.12,3.00,46.22,27.17,1.69,8.18,3.93,352.00,
08/02/21,22:31:56,26.75,28.06,3.00,46.23,27.16,1.69,8.12,3.92,353.00,
08/02/21,22:32:56,26.75,28.06,3.00,46.24,27.10,1.69,8.18,3.93,352.00,
08/02/21,22:33:56,26.75,28.06,3.00,46.32,27.10,1.69,8.18,3.92,352.00,
08/02/21,22:34:57,27.00,28.06,3.00,46.28,27.12,1.70,8.18,3.92,352.00,
08/02/21,22:35:57,26.75,28.06,3.00,46.31,27.06,1.70,7.26,3.92,352.00,
08/02/21,22:36:57,26.75,28.06,3.00,46.42,27.10,1.69,7.32,3.93,353.00,
